message,timestamp,severity,tags,attributes
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/15/maven-parent-15.pom
",2026-08-22T15:29:46.117259225Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9hcGFjaGUvbWF2ZW4vbWF2ZW4tcGFyZW50LzE1L21hdmVuLXBhcmVudC0xNS5wb20K"",""timestamp"":""2026-08-22T15:29:46.117259225Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/15/maven-parent-15.pom (24 kB at 1.2 MB/s)
",2026-08-22T15:29:46.137713925Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2FwYWNoZS9tYXZlbi9tYXZlbi1wYXJlbnQvMTUvbWF2ZW4tcGFyZW50LTE1LnBvbSAoMjQga0IgYXQgMS4yIE1CL3MpCg=="",""timestamp"":""2026-08-22T15:29:46.137713925Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/apache/6/apache-6.pom
",2026-08-22T15:29:46.140027426Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9hcGFjaGUvYXBhY2hlLzYvYXBhY2hlLTYucG9tCg=="",""timestamp"":""2026-08-22T15:29:46.140027426Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/apache/6/apache-6.pom (13 kB at 582 kB/s)
",2026-08-22T15:29:46.161419042Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2FwYWNoZS9hcGFjaGUvNi9hcGFjaGUtNi5wb20gKDEzIGtCIGF0IDU4MiBrQi9zKQo="",""timestamp"":""2026-08-22T15:29:46.161419042Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/3.0/maven-plugin-api-3.0.pom
",2026-08-22T15:29:46.164584722Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9hcGFjaGUvbWF2ZW4vbWF2ZW4tcGx1Z2luLWFwaS8zLjAvbWF2ZW4tcGx1Z2luLWFwaS0zLjAucG9tCg=="",""timestamp"":""2026-08-22T15:29:46.164584722Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/apache/maven/maven-plugin-api/3.0/maven-plugin-api-3.0.pom (2.3 kB at 104 kB/s)
",2026-08-22T15:29:46.1862112Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2FwYWNoZS9tYXZlbi9tYXZlbi1wbHVnaW4tYXBpLzMuMC9tYXZlbi1wbHVnaW4tYXBpLTMuMC5wb20gKDIuMyBrQiBhdCAxMDQga0IvcykK"",""timestamp"":""2026-08-22T15:29:46.1862112Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/sisu-inject-plexus/1.4.2/sisu-inject-plexus-1.4.2.pom
",2026-08-22T15:29:46.189633334Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9zb25hdHlwZS9zaXN1L3Npc3UtaW5qZWN0LXBsZXh1cy8xLjQuMi9zaXN1LWluamVjdC1wbGV4dXMtMS40LjIucG9tCg=="",""timestamp"":""2026-08-22T15:29:46.189633334Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/sisu-inject-plexus/1.4.2/sisu-inject-plexus-1.4.2.pom (5.4 kB at 185 kB/s)
",2026-08-22T15:29:46.218811022Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL3NvbmF0eXBlL3Npc3Uvc2lzdS1pbmplY3QtcGxleHVzLzEuNC4yL3Npc3UtaW5qZWN0LXBsZXh1cy0xLjQuMi5wb20gKDUuNCBrQiBhdCAxODUga0IvcykK"",""timestamp"":""2026-08-22T15:29:46.218811022Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/inject/guice-plexus/1.4.2/guice-plexus-1.4.2.pom
",2026-08-22T15:29:46.221121309Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9zb25hdHlwZS9zaXN1L2luamVjdC9ndWljZS1wbGV4dXMvMS40LjIvZ3VpY2UtcGxleHVzLTEuNC4yLnBvbQo="",""timestamp"":""2026-08-22T15:29:46.221121309Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/inject/guice-plexus/1.4.2/guice-plexus-1.4.2.pom (3.1 kB at 80 kB/s)
",2026-08-22T15:29:46.25958565Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL3NvbmF0eXBlL3Npc3UvaW5qZWN0L2d1aWNlLXBsZXh1cy8xLjQuMi9ndWljZS1wbGV4dXMtMS40LjIucG9tICgzLjEga0IgYXQgODAga0IvcykK"",""timestamp"":""2026-08-22T15:29:46.25958565Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/inject/guice-bean/1.4.2/guice-bean-1.4.2.pom
",2026-08-22T15:29:46.261178791Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9zb25hdHlwZS9zaXN1L2luamVjdC9ndWljZS1iZWFuLzEuNC4yL2d1aWNlLWJlYW4tMS40LjIucG9tCg=="",""timestamp"":""2026-08-22T15:29:46.261178791Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/inject/guice-bean/1.4.2/guice-bean-1.4.2.pom (2.6 kB at 113 kB/s)
",2026-08-22T15:29:46.284802285Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL3NvbmF0eXBlL3Npc3UvaW5qZWN0L2d1aWNlLWJlYW4vMS40LjIvZ3VpY2UtYmVhbi0xLjQuMi5wb20gKDIuNiBrQiBhdCAxMTMga0IvcykK"",""timestamp"":""2026-08-22T15:29:46.284802285Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/sisu-inject/1.4.2/sisu-inject-1.4.2.pom
",2026-08-22T15:29:46.286239521Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9zb25hdHlwZS9zaXN1L3Npc3UtaW5qZWN0LzEuNC4yL3Npc3UtaW5qZWN0LTEuNC4yLnBvbQo="",""timestamp"":""2026-08-22T15:29:46.286239521Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/sisu-inject/1.4.2/sisu-inject-1.4.2.pom (1.2 kB at 54 kB/s)
",2026-08-22T15:29:46.30941906Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL3NvbmF0eXBlL3Npc3Uvc2lzdS1pbmplY3QvMS40LjIvc2lzdS1pbmplY3QtMS40LjIucG9tICgxLjIga0IgYXQgNTQga0IvcykK"",""timestamp"":""2026-08-22T15:29:46.30941906Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/sisu-parent/1.4.2/sisu-parent-1.4.2.pom
",2026-08-22T15:29:46.310897188Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9zb25hdHlwZS9zaXN1L3Npc3UtcGFyZW50LzEuNC4yL3Npc3UtcGFyZW50LTEuNC4yLnBvbQo="",""timestamp"":""2026-08-22T15:29:46.310897188Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/sonatype/sisu/sisu-parent/1.4.2/sisu-parent-1.4.2.pom (7.8 kB at 311 kB/s)
",2026-08-22T15:29:46.335376346Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL3NvbmF0eXBlL3Npc3Uvc2lzdS1wYXJlbnQvMS40LjIvc2lzdS1wYXJlbnQtMS40LjIucG9tICg3Ljgga0IgYXQgMzExIGtCL3MpCg=="",""timestamp"":""2026-08-22T15:29:46.335376346Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/sonatype/forge/forge-parent/6/forge-parent-6.pom
",2026-08-22T15:29:46.337217298Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9zb25hdHlwZS9mb3JnZS9mb3JnZS1wYXJlbnQvNi9mb3JnZS1wYXJlbnQtNi5wb20K"",""timestamp"":""2026-08-22T15:29:46.337217298Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/sonatype/forge/forge-parent/6/forge-parent-6.pom (11 kB at 414 kB/s)
",2026-08-22T15:29:46.363912412Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL3NvbmF0eXBlL2ZvcmdlL2ZvcmdlLXBhcmVudC82L2ZvcmdlLXBhcmVudC02LnBvbSAoMTEga0IgYXQgNDE0IGtCL3MpCg=="",""timestamp"":""2026-08-22T15:29:46.363912412Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-component-annotations/1.5.4/plexus-component-annotations-1.5.4.pom
",2026-08-22T15:29:46.366935087Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9jb2RlaGF1cy9wbGV4dXMvcGxleHVzLWNvbXBvbmVudC1hbm5vdGF0aW9ucy8xLjUuNC9wbGV4dXMtY29tcG9uZW50LWFubm90YXRpb25zLTEuNS40LnBvbQo="",""timestamp"":""2026-08-22T15:29:46.366935087Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-component-annotations/1.5.4/plexus-component-annotations-1.5.4.pom (815 B at 31 kB/s)
",2026-08-22T15:29:46.393141717Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2NvZGVoYXVzL3BsZXh1cy9wbGV4dXMtY29tcG9uZW50LWFubm90YXRpb25zLzEuNS40L3BsZXh1cy1jb21wb25lbnQtYW5ub3RhdGlvbnMtMS41LjQucG9tICg4MTUgQiBhdCAzMSBrQi9zKQo="",""timestamp"":""2026-08-22T15:29:46.393141717Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-containers/1.5.4/plexus-containers-1.5.4.pom
",2026-08-22T15:29:46.3949434Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9jb2RlaGF1cy9wbGV4dXMvcGxleHVzLWNvbnRhaW5lcnMvMS41LjQvcGxleHVzLWNvbnRhaW5lcnMtMS41LjQucG9tCg=="",""timestamp"":""2026-08-22T15:29:46.3949434Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-containers/1.5.4/plexus-containers-1.5.4.pom (4.2 kB at 141 kB/s)
",2026-08-22T15:29:46.424185665Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2NvZGVoYXVzL3BsZXh1cy9wbGV4dXMtY29udGFpbmVycy8xLjUuNC9wbGV4dXMtY29udGFpbmVycy0xLjUuNC5wb20gKDQuMiBrQiBhdCAxNDEga0IvcykK"",""timestamp"":""2026-08-22T15:29:46.424185665Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/2.0.5/plexus-2.0.5.pom
",2026-08-22T15:29:46.42694156Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9jb2RlaGF1cy9wbGV4dXMvcGxleHVzLzIuMC41L3BsZXh1cy0yLjAuNS5wb20K"",""timestamp"":""2026-08-22T15:29:46.42694156Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/2.0.5/plexus-2.0.5.pom (17 kB at 620 kB/s)
",2026-08-22T15:29:46.455027269Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2NvZGVoYXVzL3BsZXh1cy9wbGV4dXMvMi4wLjUvcGxleHVzLTIuMC41LnBvbSAoMTcga0IgYXQgNjIwIGtCL3MpCg=="",""timestamp"":""2026-08-22T15:29:46.455027269Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-classworlds/2.2.3/plexus-classworlds-2.2.3.pom
",2026-08-22T15:29:46.459884557Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9jb2RlaGF1cy9wbGV4dXMvcGxleHVzLWNsYXNzd29ybGRzLzIuMi4zL3BsZXh1cy1jbGFzc3dvcmxkcy0yLjIuMy5wb20K"",""timestamp"":""2026-08-22T15:29:46.459884557Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-classworlds/2.2.3/plexus-classworlds-2.2.3.pom (4.0 kB at 167 kB/s)
",2026-08-22T15:29:46.483299549Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2NvZGVoYXVzL3BsZXh1cy9wbGV4dXMtY2xhc3N3b3JsZHMvMi4yLjMvcGxleHVzLWNsYXNzd29ybGRzLTIuMi4zLnBvbSAoNC4wIGtCIGF0IDE2NyBrQi9zKQo="",""timestamp"":""2026-08-22T15:29:46.483299549Z""}"
"[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/2.0.6/plexus-2.0.6.pom
",2026-08-22T15:29:46.485362925Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkaW5nIGZyb20gY2VudHJhbDogaHR0cHM6Ly9yZXBvLm1hdmVuLmFwYWNoZS5vcmcvbWF2ZW4yL29yZy9jb2RlaGF1cy9wbGV4dXMvcGxleHVzLzIuMC42L3BsZXh1cy0yLjAuNi5wb20K"",""timestamp"":""2026-08-22T15:29:46.485362925Z""}"
"[INFO] Downloaded from central: https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus/2.0.6/plexus-2.0.6.pom (17 kB at 698 kB/s)
",2026-08-22T15:29:46.509558077Z,info,"{""serviceId"":""87697b40-66d1-4a58-89e6-1068a09cbf8c"",""deploymentId"":""d6c8c3b8-3bb6-45c0-bc76-a9729ab89f82"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:5123184c115415746b9e45a79609be5df6469d0b755767bd2a7f4b208b8cff02"",""stream"":1,""data"":""W0lORk9dIERvd25sb2FkZWQgZnJvbSBjZW50cmFsOiBodHRwczovL3JlcG8ubWF2ZW4uYXBhY2hlLm9yZy9tYXZlbjIvb3JnL2NvZGVoYXVzL3BsZXh1cy9wbGV4dXMvMi4wLjYvcGxleHVzLTIuMC42LnBvbSAoMTcga0IgYXQgNjk4IGtCL3MpCg=="",""timestamp"":""2026-08-22T15:29:46.509558077Z""}"
